id,customer_id,device_fingerprint,device_type,os,first_seen_at,last_seen_at,is_trusted
dev_000213,cust_001900,be2bcba42e5744fd,desktop,Windows,2025-07-01 16:10:23.182437,2025-08-10 21:57:45.182437,True
dev_000214,cust_002981,9dcaff68a2b94a76,tablet,macOS,2025-10-21 11:26:22.182437,2026-04-28 12:41:46.182437,True
dev_000215,cust_004046,1fb0fa3df71b41ae,mobile,iOS,2026-06-30 06:32:39.182437,2026-07-04 03:05:31.182437,True
dev_000216,cust_001867,d52b4e7bdc2a431c,tablet,Windows,2025-08-12 08:52:59.182437,2025-10-20 16:25:11.182437,True
dev_000217,cust_001867,70b78ea9b896448d,desktop,iOS,2026-05-07 02:00:18.182437,2026-05-11 01:22:29.182437,True
dev_000218,cust_006080,1a7f210f762147f6,mobile,iOS,2025-03-04 00:42:50.182437,2025-12-16 16:55:39.182437,True
dev_000219,cust_007200,1917d1ce0fcd4ba7,mobile,iOS,2026-06-23 10:47:19.182437,2026-08-27 19:29:29.182437,True
dev_000220,cust_007881,48d3786451314f6d,tablet,macOS,2026-05-23 07:18:26.182437,2026-06-20 09:22:57.182437,True
dev_000221,cust_009551,2ab97363bb954a23,desktop,Android,2025-04-06 02:00:09.182437,2025-12-29 19:01:46.182437,True
dev_000222,cust_001017,deee3de441144e4f,mobile,macOS,2025-03-31 12:45:16.182437,2025-12-25 13:17:00.182437,True
dev_000223,cust_001294,18bb021d95314da8,mobile,macOS,2025-04-10 11:55:48.182437,2026-05-28 14:19:25.182437,True
dev_000224,cust_007136,030326670d034c45,tablet,Android,2025-12-02 01:18:42.182437,2026-07-20 13:23:30.182437,True
dev_000225,cust_000498,56b3edeebf5d40a4,desktop,macOS,2025-01-13 22:12:18.182437,2026-08-21 08:59:47.182437,True
dev_000226,cust_004113,9c39d89016dc4fff,tablet,Android,2026-03-14 01:03:29.182437,2026-07-04 20:23:18.182437,True
dev_000227,cust_003643,f1c799cd7a7c4364,desktop,Android,2025-10-30 15:54:57.182437,2026-01-23 22:05:16.182437,True
dev_000228,cust_005434,4a7998e52549467a,tablet,iOS,2025-11-03 06:28:13.182437,2026-06-05 09:15:23.182437,True
dev_000229,cust_001345,1f88f8e724754ad9,tablet,Linux,2025-01-07 05:28:22.182437,2025-06-04 08:49:55.182437,True
dev_000230,cust_001655,1f6ef913746d43cc,desktop,Android,2026-08-03 21:31:50.182437,2026-08-11 23:24:52.182437,True
dev_000231,cust_009777,8399e9e544ba4605,desktop,Linux,2026-04-24 07:48:47.182437,2026-08-28 17:16:23.182437,True
dev_000232,cust_000012,1a9fde6d182e4f83,tablet,iOS,2025-07-26 00:23:54.182437,2026-08-01 08:54:13.182437,True
dev_000233,cust_005209,46bc9bf2940c465b,tablet,iOS,2026-07-16 21:07:00.182437,2026-07-30 04:34:46.182437,True
dev_000234,cust_007149,11a162498a7e44c5,tablet,Android,2025-01-16 01:43:33.182437,2025-10-16 16:44:02.182437,True
dev_000235,cust_003948,ebbce32a71b94df1,desktop,Android,2026-07-31 18:03:36.182437,2026-08-04 14:11:13.182437,True
dev_000236,cust_005792,d74e72aea0dc4238,tablet,Linux,2025-10-07 11:35:30.182437,2026-02-27 02:17:25.182437,True
dev_000237,cust_005792,0ada7fd3bd7042df,mobile,iOS,2025-11-21 08:06:31.182437,2025-12-22 15:45:39.182437,True
dev_000238,cust_004900,d3f28c0e738243d2,desktop,Linux,2026-03-15 05:56:29.182437,2026-07-08 10:19:03.182437,True
dev_000239,cust_009153,eb3e13acdc244d59,tablet,iOS,2025-01-21 01:47:23.182437,2026-06-10 13:35:36.182437,True
dev_000240,cust_006642,c3c234d200f34c43,desktop,Android,2025-01-24 05:53:56.182437,2025-09-23 22:36:07.182437,True
dev_000241,cust_001152,bba71ab547464a08,desktop,iOS,2026-02-28 23:42:45.182437,2026-05-07 05:01:57.182437,True
dev_000242,cust_004416,34d64b98a8184591,desktop,iOS,2024-09-03 01:41:23.182437,2025-09-23 00:40:59.182437,True
dev_000243,cust_004416,3e5093a12b2a40c8,desktop,iOS,2025-09-05 04:30:56.182437,2026-06-13 01:21:39.182437,True
dev_000244,cust_001859,b9e5c630e1534259,tablet,Windows,2025-11-05 15:06:58.182437,2026-06-13 13:48:34.182437,True
dev_000245,cust_000803,5db204babd8d439d,tablet,Linux,2025-04-05 05:24:36.182437,2026-07-22 13:51:09.182437,True
dev_000246,cust_005363,b3e3a16f5d634cac,desktop,Android,2025-12-17 01:56:00.182437,2026-04-30 15:34:34.182437,True
dev_000247,cust_003663,67e6b3afe0d348be,desktop,Linux,2025-08-17 23:58:57.182437,2026-01-26 14:46:07.182437,True
dev_000248,cust_003974,ec3e75e9456549e3,desktop,Android,2026-02-26 20:16:17.182437,2026-07-26 02:39:31.182437,True
dev_000249,cust_003974,a02578061cf143ef,mobile,Linux,2024-10-22 16:03:19.182437,2024-10-31 14:08:47.182437,True
dev_000250,cust_005196,02587f9718ad4d3a,desktop,Linux,2026-05-21 08:32:18.182437,2026-07-29 22:49:02.182437,True
dev_000251,cust_005196,b445777f9e5242d4,tablet,Windows,2024-10-24 10:18:27.182437,2025-12-27 12:37:40.182437,True
dev_000252,cust_002653,07e0622d2042432c,tablet,Windows,2025-04-02 20:00:48.182437,2025-11-04 16:31:08.182437,True
dev_000253,cust_002196,aef9c65bdb954521,mobile,Android,2026-04-01 22:41:10.182437,2026-06-12 22:40:48.182437,True
dev_000254,cust_006668,b9a7f68ce43144f4,desktop,Windows,2025-11-24 08:32:38.182437,2026-01-02 12:16:10.182437,True
dev_000255,cust_002227,8e032e4130dc43ba,mobile,iOS,2025-01-28 02:38:44.182437,2026-08-27 19:46:28.182437,True
dev_000256,cust_000114,dd8a32efeaf74692,tablet,iOS,2025-05-10 01:32:26.182437,2026-02-06 17:00:16.182437,True
dev_000257,cust_000978,c244e7a6a1544774,mobile,Linux,2025-04-14 05:30:45.182437,2026-03-01 09:09:42.182437,True
dev_000258,cust_007324,9902c597031546e6,tablet,Windows,2025-02-06 10:48:03.182437,2025-05-02 16:23:17.182437,True
dev_000259,cust_003499,abd3e77e02154bcb,tablet,iOS,2026-08-13 21:41:35.182437,2026-08-14 12:47:11.182437,True
dev_000260,cust_008477,1613963def364ff8,desktop,macOS,2025-12-05 04:36:57.182437,2026-04-04 01:11:08.182437,True
dev_000261,cust_003762,7e35ba68563d4440,mobile,Android,2025-05-21 21:14:18.182437,2026-04-20 00:17:29.182437,True
dev_000262,cust_002006,b5389c11feee48da,desktop,Windows,2025-02-22 22:10:15.182437,2026-06-08 03:45:39.182437,True
dev_000263,cust_001119,79bd31d33a9c4175,desktop,iOS,2024-09-05 09:14:19.182437,2025-03-19 23:17:43.182437,True
dev_000264,cust_001119,5dafc13c5dfe4416,desktop,Android,2024-10-18 03:48:04.182437,2025-11-07 21:36:34.182437,True
dev_000265,cust_009321,53a7fc54f82a44a1,mobile,Android,2026-07-15 12:44:53.182437,2026-07-27 01:10:24.182437,True
dev_000266,cust_001398,3b3d43213b3a45ca,mobile,macOS,2025-03-19 08:11:19.182437,2026-04-01 11:59:57.182437,True
dev_000267,cust_008949,46aebdcd4d62427a,tablet,macOS,2026-06-14 18:05:25.182437,2026-06-18 14:13:16.182437,True
dev_000268,cust_008398,9805025cf0f8478c,mobile,Android,2026-03-02 17:51:50.182437,2026-04-13 18:43:50.182437,True
dev_000269,cust_007185,9c094c61758d4f67,tablet,iOS,2026-01-02 15:49:57.182437,2026-02-26 00:03:08.182437,True
dev_000270,cust_000257,05aa19a05a424156,mobile,macOS,2025-10-03 12:20:10.182437,2025-10-28 00:44:02.182437,True
dev_000271,cust_000257,4bfb7a922d4b4803,tablet,Linux,2026-07-18 14:11:56.182437,2026-08-19 07:58:44.182437,True
dev_000272,cust_006358,20cfdf341bc747b4,tablet,Android,2026-03-15 06:10:17.182437,2026-05-22 20:41:27.182437,True
dev_000273,cust_006358,1893b1e43fec4781,desktop,macOS,2026-06-28 07:13:11.182437,2026-07-29 09:14:25.182437,True
dev_000274,cust_008997,a4aea99846d54917,mobile,iOS,2026-07-11 04:47:18.182437,2026-07-18 01:18:44.182437,True
dev_000275,cust_000857,da62d4e3f5874eef,mobile,macOS,2026-07-31 06:19:54.182437,2026-08-15 15:51:57.182437,True
dev_000276,cust_003582,034beb4d67ed471f,desktop,Android,2025-11-23 07:17:18.182437,2026-06-04 17:23:33.182437,True
dev_000277,cust_006900,ab86bdf6036b4c8d,mobile,iOS,2026-07-21 22:26:45.182437,2026-07-26 04:35:59.182437,True
dev_000278,cust_005234,6ce1efd09c69460c,tablet,Android,2025-04-23 07:01:08.182437,2025-10-25 14:56:53.182437,True
dev_000279,cust_001778,6471e2757f194726,mobile,Linux,2024-11-18 10:28:57.182437,2025-12-14 19:16:26.182437,True
dev_000280,cust_006688,73cfdae229a2481f,mobile,Android,2025-07-07 14:03:03.182437,2025-08-18 09:40:01.182437,True
dev_000281,cust_002990,3d0d1b087dd044c4,desktop,Windows,2026-05-24 21:15:24.182437,2026-08-08 18:12:46.182437,True
dev_000282,cust_001012,8b9e9848834a479b,desktop,iOS,2025-11-23 09:32:48.182437,2025-12-03 18:53:04.182437,True
dev_000283,cust_006046,031954d1ff6e4431,tablet,iOS,2025-02-27 04:39:38.182437,2026-03-29 21:08:56.182437,True
dev_000284,cust_006967,d110104722974a8f,mobile,Android,2026-05-13 01:04:24.182437,2026-08-02 02:40:45.182437,True
dev_000285,cust_009808,af4f17a374ff4cb2,tablet,Windows,2025-04-17 02:23:34.182437,2025-06-28 02:03:52.182437,True
dev_000286,cust_007639,6908bc295d6e44ee,mobile,iOS,2026-02-05 23:57:13.182437,2026-03-28 02:13:12.182437,True
dev_000287,cust_003024,ac2c02fe160e47c9,tablet,Android,2024-10-20 08:40:56.182437,2025-06-13 21:56:04.182437,True
dev_000288,cust_007801,ad931b63499b40ad,tablet,Windows,2024-10-26 15:18:46.182437,2024-11-14 01:46:40.182437,True
dev_000289,cust_003619,b913f29392bf497c,mobile,macOS,2025-10-25 06:38:45.182437,2025-11-11 23:07:13.182437,True
dev_000290,cust_004047,e5a9ff977bb24256,tablet,Windows,2024-12-11 09:32:06.182437,2025-11-04 16:25:37.182437,True
dev_000291,cust_003465,c74eaed67f234c41,desktop,Linux,2024-10-16 10:42:32.182437,2025-10-16 22:59:40.182437,True
dev_000292,cust_001701,562f3967330841c9,desktop,Android,2025-10-16 17:19:13.182437,2025-12-27 01:41:04.182437,True
dev_000293,cust_005168,c441e0bb9dfa4f59,mobile,Windows,2026-04-10 16:08:07.182437,2026-07-29 22:36:38.182437,True
dev_000294,cust_007044,d6c5b709693a40cd,tablet,macOS,2025-12-12 21:45:43.182437,2025-12-17 01:54:46.182437,True
dev_000295,cust_008095,fb8c96bfb33340cd,tablet,Android,2025-02-07 13:55:49.182437,2025-02-23 13:56:22.182437,True
dev_000296,cust_001700,db29c4da1e8b4230,mobile,Windows,2025-04-03 07:46:11.182437,2026-04-23 05:58:03.182437,True
dev_000297,cust_003692,bb5f332ed61d48d2,mobile,Android,2025-03-15 10:56:38.182437,2025-11-08 17:51:57.182437,True
dev_000298,cust_007198,86cf06e50a7645eb,mobile,iOS,2025-04-22 23:58:31.182437,2025-05-26 16:46:50.182437,True
dev_000299,cust_007198,3adf3ab91cc24a32,desktop,iOS,2025-07-14 06:31:30.182437,2025-08-18 05:05:46.182437,True
dev_000300,cust_006598,340902ae2303451e,mobile,Windows,2026-05-15 20:36:46.182437,2026-07-31 13:54:15.182437,True
dev_000301,cust_001970,1f9490aaf4784c61,mobile,iOS,2024-08-30 06:29:30.182437,2025-12-31 20:00:59.182437,True
dev_000302,cust_008345,2faf1ab31fbb4aab,mobile,Android,2025-04-12 19:02:20.182437,2025-07-16 12:30:50.182437,True
dev_000303,cust_003312,c3674822cb44403d,desktop,Windows,2025-02-26 20:01:15.182437,2025-11-13 05:27:01.182437,True
dev_000304,cust_003312,5fdfeac9c8f64aa5,desktop,Linux,2026-03-30 13:45:28.182437,2026-05-28 11:59:26.182437,True
dev_000305,cust_004516,773497530bb24416,mobile,macOS,2024-12-10 04:29:32.182437,2026-07-23 08:55:19.182437,True
dev_000306,cust_003232,5db06a29096c4b19,tablet,Android,2024-12-20 17:42:06.182437,2026-06-01 03:27:48.182437,True
dev_000307,cust_003232,8a099e349aa149a2,tablet,Windows,2025-02-24 23:26:25.182437,2026-01-19 17:38:19.182437,True
dev_000308,cust_002497,4ac8439240744071,tablet,macOS,2026-04-07 04:51:02.182437,2026-05-02 12:55:00.182437,True
dev_000309,cust_005620,4d0545ca98744d99,mobile,macOS,2026-01-21 00:26:00.182437,2026-06-16 17:31:53.182437,True
dev_000310,cust_004368,ccaf492457fa4700,mobile,Linux,2026-05-08 04:27:38.182437,2026-08-24 18:59:52.182437,True
dev_000311,cust_009440,c419d8ce366645f3,tablet,macOS,2025-11-23 20:32:04.182437,2026-08-28 15:44:49.182437,True
dev_000312,cust_006910,60104bf241534e29,desktop,macOS,2025-11-01 20:26:45.182437,2026-04-15 07:55:55.182437,True
dev_000313,cust_008544,ca5fe85e4ba9453e,tablet,macOS,2025-09-02 13:47:09.182437,2026-08-25 00:31:55.182437,True
dev_000314,cust_007928,e6648eb4859e4d76,mobile,Android,2025-06-12 23:24:23.182437,2026-07-06 09:57:57.182437,True
dev_000315,cust_005504,f38065f00bcd407b,desktop,iOS,2025-09-05 21:14:07.182437,2025-10-25 21:40:12.182437,True
dev_000316,cust_000062,e14becd6b20a4c70,mobile,Linux,2026-05-04 05:49:09.182437,2026-08-16 12:37:45.182437,True
dev_000317,cust_001050,9e8994f75c2a437e,tablet,Linux,2024-11-02 00:34:44.182437,2025-04-24 09:26:52.182437,True
dev_000318,cust_005059,bc470d37472f44f0,desktop,Android,2025-12-19 05:32:07.182437,2026-01-04 10:23:29.182437,True
dev_000319,cust_000214,dfe4bb7080834b74,tablet,macOS,2025-04-01 11:36:11.182437,2025-09-23 02:38:19.182437,True
dev_000320,cust_006155,46c9d33548154be7,desktop,Windows,2024-09-27 22:10:54.182437,2024-12-27 17:31:29.182437,True
dev_000321,cust_006072,2cbdc0eddfe84967,desktop,Windows,2025-11-27 15:23:28.182437,2026-04-09 07:10:17.182437,True
dev_000322,cust_006072,c1ba96277bc5453f,tablet,macOS,2026-03-25 23:07:29.182437,2026-07-02 22:59:33.182437,True
dev_000323,cust_002211,ac4be7d04fbf4e91,mobile,macOS,2026-05-18 17:33:09.182437,2026-07-01 02:25:21.182437,True
dev_000324,cust_000569,f98bfdcc404042e7,mobile,Linux,2025-04-03 16:03:59.182437,2026-06-09 03:43:14.182437,True
dev_000325,cust_005837,1481aadfec994033,tablet,iOS,2026-07-27 21:37:20.182437,2026-08-21 02:34:10.182437,True
dev_000326,cust_004009,60b625c588f9486b,tablet,macOS,2025-11-21 06:43:24.182437,2026-03-22 07:57:47.182437,True
dev_000327,cust_008589,75ebf08a6a774c03,tablet,iOS,2026-03-17 03:33:14.182437,2026-05-04 07:12:05.182437,True
dev_000328,cust_008401,56f84989449440fc,tablet,iOS,2025-12-28 06:47:23.182437,2026-05-12 08:51:21.182437,True
dev_000329,cust_000506,e67da819924349ed,desktop,Windows,2026-07-10 11:01:12.182437,2026-08-11 15:21:29.182437,True
dev_000330,cust_006027,cac5952548bd49c0,mobile,Linux,2025-12-23 04:27:47.182437,2026-02-02 08:51:21.182437,True
dev_000331,cust_002928,3ec242bbd26d495c,tablet,Windows,2026-04-16 16:28:37.182437,2026-06-01 23:37:21.182437,True
dev_000332,cust_007518,139060eac1c14b49,desktop,Android,2026-01-24 16:45:40.182437,2026-02-06 12:02:48.182437,True
dev_000333,cust_008397,9a6a50fa40c04b59,desktop,Windows,2025-06-05 16:46:12.182437,2025-11-01 05:14:51.182437,True
dev_000334,cust_008580,7175fa8ca3ed4292,mobile,Linux,2026-04-16 16:01:46.182437,2026-05-22 03:28:27.182437,True
dev_000335,cust_003231,bc8741f83bc4452c,mobile,Linux,2025-08-11 18:39:34.182437,2025-12-12 13:51:29.182437,True
dev_000336,cust_003652,48b3c5d32ffa472a,mobile,macOS,2025-03-12 05:34:37.182437,2025-09-05 06:00:40.182437,True
dev_000337,cust_004766,ff10e85a99d14616,desktop,macOS,2025-10-03 23:39:47.182437,2026-03-30 02:41:54.182437,True
dev_000338,cust_000917,b8ff1ab504714c2c,mobile,iOS,2024-09-04 07:27:11.182437,2026-04-01 05:12:12.182437,True
dev_000339,cust_004691,c43ff9f17220451c,tablet,iOS,2025-08-27 11:15:43.182437,2026-06-21 15:00:28.182437,True
dev_000340,cust_000663,af926c92588a4bb3,mobile,macOS,2025-05-31 14:04:47.182437,2026-08-08 17:08:34.182437,True
dev_000341,cust_001469,d12c046139574e1a,desktop,Android,2026-01-20 20:35:14.182437,2026-02-11 06:48:25.182437,True
dev_000342,cust_008328,2876f1640b62499b,desktop,Windows,2026-02-13 04:48:40.182437,2026-06-28 10:39:56.182437,True
dev_000343,cust_002678,035f9ac1c2814902,desktop,Android,2026-03-10 05:09:50.182437,2026-07-19 01:09:29.182437,True
dev_000344,cust_003669,7be8c1dba3c446e3,desktop,Windows,2025-05-04 00:13:10.182437,2025-05-31 23:31:00.182437,True
dev_000345,cust_000412,18269a23a9ef4dd3,tablet,Linux,2025-08-13 10:07:43.182437,2026-05-03 13:10:28.182437,True
dev_000346,cust_003264,c28a9a18f6a949af,desktop,macOS,2025-07-15 16:28:32.182437,2026-08-10 15:19:43.182437,True
dev_000347,cust_000958,49a9bb5227194501,tablet,Linux,2026-07-09 00:37:05.182437,2026-07-25 00:29:44.182437,True
dev_000348,cust_002873,6afe962ddf404104,tablet,Android,2026-01-11 05:41:56.182437,2026-02-21 08:19:17.182437,True
dev_000349,cust_002943,b203055c5a2543a4,mobile,iOS,2026-04-12 20:17:18.182437,2026-07-10 07:13:14.182437,True
dev_000350,cust_004825,9faaeca8eebd4f99,mobile,iOS,2026-04-26 07:31:46.182437,2026-06-19 03:31:24.182437,True
dev_000351,cust_009671,4026e9acb0cf44bc,tablet,Windows,2024-09-14 14:05:46.182437,2025-10-03 16:03:25.182437,True
dev_000352,cust_001568,042eeda5cb2e4bde,mobile,iOS,2026-04-10 22:12:53.182437,2026-05-14 16:07:28.182437,True
dev_000353,cust_000828,daa22a6d68dc420c,desktop,iOS,2025-04-14 22:17:16.182437,2026-03-25 11:27:44.182437,True
dev_000354,cust_000491,ec08d7396d7d4fe6,tablet,macOS,2025-06-09 20:45:38.182437,2026-08-01 06:53:58.182437,True
dev_000355,cust_000591,fd3a5cecf97b4c7e,mobile,Windows,2026-02-17 21:55:04.182437,2026-03-08 07:37:00.182437,True
dev_000356,cust_005077,27ef4f758b1e4e03,mobile,Windows,2026-07-19 06:36:26.182437,2026-08-15 01:40:39.182437,True
dev_000357,cust_000227,0a93c611d7574d48,desktop,macOS,2025-07-26 19:51:38.182437,2025-09-28 09:04:19.182437,True
dev_000358,cust_005076,81cb45ffadf74928,desktop,Windows,2025-10-08 01:36:54.182437,2026-01-22 06:05:14.182437,True
dev_000359,cust_000727,746b3166b0294999,desktop,Android,2024-12-22 10:35:41.182437,2026-08-12 04:48:33.182437,True
dev_000360,cust_006214,518f0ae5e7da4972,desktop,macOS,2025-04-12 19:56:39.182437,2025-05-28 21:15:59.182437,True
dev_000361,cust_005888,a73fa4aac0554371,desktop,Linux,2026-02-20 03:06:44.182437,2026-06-06 15:50:19.182437,True
dev_000362,cust_006108,6b85ccaef1f243c6,desktop,iOS,2025-07-16 15:44:48.182437,2025-10-13 23:08:10.182437,True
dev_000363,cust_004303,4fd0f5f5ce954148,mobile,iOS,2026-05-16 04:20:43.182437,2026-08-21 16:12:38.182437,True
dev_000364,cust_006747,2fc42497380b48d6,desktop,iOS,2025-08-23 12:39:30.182437,2025-11-21 05:05:11.182437,True
dev_000365,cust_005486,14b2bbabd22c4efd,mobile,Windows,2025-03-04 20:56:59.182437,2026-02-27 16:26:34.182437,True
dev_000366,cust_005473,cd82f6a22215458a,mobile,Windows,2026-04-23 22:20:22.182437,2026-06-19 23:20:57.182437,True
dev_000367,cust_004401,11a19e7802914026,mobile,macOS,2025-02-18 20:18:44.182437,2025-08-27 13:54:30.182437,True
dev_000368,cust_007839,5ede93f2462f4c9b,desktop,macOS,2024-12-11 07:26:38.182437,2026-05-07 11:40:54.182437,True
dev_000369,cust_006573,a0b6a2163353439f,tablet,Linux,2025-07-23 10:14:03.182437,2026-08-02 11:51:20.182437,True
dev_000370,cust_004121,8b1ada9c5f6641e3,desktop,Linux,2026-01-21 06:37:15.182437,2026-02-13 12:23:15.182437,True
dev_000371,cust_006835,5cf7b44c7b33407d,mobile,iOS,2026-04-07 00:02:37.182437,2026-05-27 15:22:34.182437,True
dev_000372,cust_005790,59779c0955564646,mobile,Linux,2026-05-10 15:48:50.182437,2026-05-30 06:58:40.182437,True
dev_000373,cust_001554,d39c83cf1f184b97,desktop,macOS,2026-05-14 07:30:21.182437,2026-08-19 10:39:31.182437,True
dev_000374,cust_009697,edbf2f93a0774639,tablet,Linux,2026-08-23 19:55:25.182437,2026-08-24 16:42:37.182437,True
dev_000375,cust_005671,067c0ee24f7d4c8e,desktop,Linux,2025-03-19 13:54:37.182437,2025-07-22 12:15:25.182437,True
dev_000376,cust_005671,57cce45ad2fc4b67,desktop,iOS,2025-04-06 01:29:24.182437,2025-11-11 11:51:21.182437,True
dev_000377,cust_004357,e226a55ff7cd46cb,tablet,iOS,2026-06-23 21:57:57.182437,2026-07-04 03:17:27.182437,True
dev_000378,cust_002576,da60b2d407254fcf,tablet,Android,2026-08-20 09:45:50.182437,2026-08-21 03:00:12.182437,True
dev_000379,cust_009762,46b3a914bd5843ae,tablet,macOS,2024-11-09 04:27:05.182437,2026-06-28 13:21:05.182437,True
dev_000380,cust_006250,457b367e6e8b475a,mobile,Android,2025-04-09 18:38:35.182437,2025-10-18 23:38:30.182437,True
dev_000381,cust_005869,5ce81c9591e2468e,desktop,Windows,2024-11-01 19:14:02.182437,2026-04-21 05:27:29.182437,True
dev_000382,cust_002464,cea1366e6679434d,desktop,iOS,2025-06-19 02:29:20.182437,2026-07-20 07:31:37.182437,True
dev_000383,cust_007158,c58fe4a4fc574f91,mobile,Android,2026-05-02 03:37:48.182437,2026-07-31 04:42:18.182437,True
dev_000384,cust_007158,eabde01404be4ebc,tablet,iOS,2025-06-09 23:25:16.182437,2026-06-13 15:09:25.182437,True
dev_000385,cust_001080,8fbb79e647364ada,mobile,Android,2024-10-11 22:22:18.182437,2025-05-10 14:24:49.182437,True
dev_000386,cust_008464,597e01cf50d34353,desktop,Windows,2025-03-04 18:04:06.182437,2025-08-05 09:31:20.182437,True
dev_000387,cust_008785,561858a0bfd84dec,mobile,Windows,2026-03-17 20:45:30.182437,2026-05-30 21:53:56.182437,True
dev_000388,cust_008785,037e3ca53ce94f61,tablet,macOS,2026-05-16 20:23:38.182437,2026-07-13 07:56:16.182437,True
dev_000389,cust_003008,1194dd2dc37b4889,tablet,Windows,2024-09-19 18:26:22.182437,2025-03-01 20:50:32.182437,True
dev_000390,cust_004613,863d211cb3984a6d,mobile,Windows,2025-06-19 20:53:22.182437,2025-08-29 20:53:15.182437,True
dev_000391,cust_009433,b2c5912683544441,tablet,Android,2026-07-09 15:45:11.182437,2026-07-29 14:36:50.182437,True
dev_000392,cust_005727,50cf4b3a95be4587,mobile,Windows,2024-12-02 15:56:08.182437,2025-06-20 22:19:06.182437,True
dev_000393,cust_004211,6437ed2f59854f78,tablet,iOS,2024-11-21 14:16:09.182437,2025-02-17 18:51:26.182437,True
dev_000394,cust_007798,db484bf3b1ca432a,mobile,Android,2025-12-01 11:33:10.182437,2025-12-12 06:22:08.182437,True
dev_000395,cust_008919,f3313a8f3c7f4ae5,mobile,macOS,2025-06-19 06:41:23.182437,2025-09-06 20:41:47.182437,True
dev_000396,cust_000998,84c02a5dcb9e4dd3,tablet,macOS,2025-03-09 06:26:33.182437,2026-07-26 20:08:53.182437,True
dev_000397,cust_007333,c2f1bfdf02bb485a,mobile,iOS,2025-11-24 15:13:43.182437,2025-12-07 11:15:49.182437,True
dev_000398,cust_003237,6bca15bc485945cd,mobile,Android,2025-06-04 18:05:50.182437,2025-08-02 07:25:11.182437,True
