id,transaction_id,customer_id,reason,status,filed_at,resolved_at
disp_000292,txn_0094180,cust_005666,unauthorized_transaction,open,2026-06-25 01:02:01.182437,
disp_000293,txn_0100383,cust_002834,account_compromised,open,2026-06-12 20:51:37.182437,
disp_000294,txn_0097514,cust_001870,unauthorized_transaction,resolved,2026-04-25 00:12:46.182437,
disp_000295,txn_0096673,cust_005237,unauthorized_transaction,open,2026-04-18 04:15:50.182437,
disp_000296,txn_0098480,cust_000503,did_not_receive_goods,open,2026-08-28 02:21:13.182437,
disp_000297,txn_0094100,cust_008211,unauthorized_transaction,resolved,2026-04-02 02:35:44.182437,
disp_000298,txn_0094015,cust_004217,unauthorized_transaction,resolved,2026-04-21 19:11:32.182437,
disp_000299,txn_0097785,cust_000063,account_compromised,resolved,2026-07-29 16:52:08.182437,
disp_000300,txn_0099635,cust_000018,account_compromised,open,2026-08-19 08:05:13.182437,
disp_000301,txn_0095985,cust_006035,did_not_receive_goods,resolved,2026-04-19 11:36:44.182437,
disp_000302,txn_0094686,cust_004655,account_compromised,open,2026-03-31 23:42:07.182437,
disp_000303,txn_0100183,cust_003360,account_compromised,open,2026-03-31 06:28:21.182437,
disp_000304,txn_0097266,cust_004345,did_not_receive_goods,resolved,2026-04-01 10:31:17.182437,
disp_000305,txn_0097645,cust_005146,did_not_receive_goods,resolved,2026-07-10 16:30:51.182437,
disp_000306,txn_0094267,cust_004849,did_not_receive_goods,resolved,2026-06-27 11:06:26.182437,
disp_000307,txn_0094603,cust_009897,unauthorized_transaction,resolved,2026-05-03 19:36:05.182437,
disp_000308,txn_0100206,cust_004742,did_not_receive_goods,open,2026-08-17 18:27:22.182437,
disp_000309,txn_0099356,cust_006497,did_not_receive_goods,resolved,2026-07-06 02:02:11.182437,
disp_000310,txn_0098390,cust_003760,unauthorized_transaction,open,2026-06-21 13:06:57.182437,
disp_000311,txn_0094386,cust_009427,did_not_receive_goods,open,2026-03-20 22:50:49.182437,
disp_000312,txn_0095859,cust_002813,account_compromised,open,2026-08-02 00:03:42.182437,
disp_000313,txn_0094472,cust_008154,unauthorized_transaction,open,2026-05-16 05:46:01.182437,
disp_000314,txn_0098890,cust_002391,did_not_receive_goods,resolved,2026-04-21 04:53:51.182437,
disp_000315,txn_0095759,cust_001081,account_compromised,resolved,2026-04-21 22:13:45.182437,
disp_000316,txn_0099914,cust_003712,account_compromised,resolved,2026-07-20 00:44:06.182437,
disp_000317,txn_0095545,cust_006341,unauthorized_transaction,resolved,2026-07-09 21:56:42.182437,
disp_000318,txn_0098408,cust_001114,unauthorized_transaction,resolved,2026-05-21 16:58:13.182437,
disp_000319,txn_0100264,cust_008985,unauthorized_transaction,open,2026-07-20 11:27:04.182437,
disp_000320,txn_0097920,cust_003819,unauthorized_transaction,open,2026-08-08 01:40:05.182437,
disp_000321,txn_0097059,cust_002740,account_compromised,open,2026-05-16 09:51:41.182437,
disp_000322,txn_0094395,cust_000901,did_not_receive_goods,open,2026-06-24 00:39:45.182437,
disp_000323,txn_0099436,cust_008865,did_not_receive_goods,open,2026-07-03 00:06:20.182437,
disp_000324,txn_0099457,cust_003644,unauthorized_transaction,resolved,2026-08-18 15:34:50.182437,
disp_000325,txn_0096983,cust_005949,did_not_receive_goods,resolved,2026-04-07 15:53:02.182437,
disp_000326,txn_0096578,cust_006683,account_compromised,open,2026-07-23 15:32:10.182437,
disp_000327,txn_0095591,cust_000576,account_compromised,resolved,2026-03-16 02:28:22.182437,
disp_000328,txn_0094955,cust_001905,unauthorized_transaction,open,2026-03-30 06:50:09.182437,
disp_000329,txn_0100105,cust_009040,did_not_receive_goods,open,2026-05-25 03:34:01.182437,
disp_000330,txn_0097732,cust_007913,unauthorized_transaction,open,2026-06-08 15:06:36.182437,
disp_000331,txn_0095846,cust_004802,account_compromised,open,2026-07-25 10:34:46.182437,
disp_000332,txn_0096273,cust_000319,did_not_receive_goods,open,2026-04-07 22:09:47.182437,
disp_000333,txn_0095571,cust_005603,did_not_receive_goods,resolved,2026-05-30 16:33:16.182437,
disp_000334,txn_0096050,cust_002309,unauthorized_transaction,open,2026-06-01 02:30:32.182437,
disp_000335,txn_0094829,cust_006861,unauthorized_transaction,resolved,2026-06-17 06:27:44.182437,
disp_000336,txn_0094590,cust_001340,did_not_receive_goods,open,2026-03-07 05:23:15.182437,
disp_000337,txn_0096189,cust_001634,unauthorized_transaction,open,2026-04-11 14:47:07.182437,
disp_000338,txn_0098740,cust_009665,did_not_receive_goods,open,2026-04-24 19:19:09.182437,
disp_000339,txn_0098932,cust_003911,account_compromised,open,2026-06-16 14:13:28.182437,
disp_000340,txn_0094399,cust_000358,did_not_receive_goods,resolved,2026-04-20 13:42:47.182437,
disp_000341,txn_0100373,cust_006678,account_compromised,open,2026-06-16 01:02:13.182437,
disp_000342,txn_0099261,cust_002792,did_not_receive_goods,open,2026-03-07 21:44:15.182437,
disp_000343,txn_0098115,cust_000263,did_not_receive_goods,resolved,2026-03-29 15:23:39.182437,
disp_000344,txn_0096890,cust_004113,unauthorized_transaction,open,2026-06-22 00:37:15.182437,
disp_000345,txn_0094788,cust_008697,did_not_receive_goods,open,2026-05-31 21:23:33.182437,
disp_000346,txn_0095789,cust_009871,account_compromised,open,2026-05-26 18:51:38.182437,
disp_000347,txn_0095170,cust_002559,account_compromised,open,2026-08-24 05:25:19.182437,
disp_000348,txn_0095604,cust_000508,did_not_receive_goods,open,2026-06-02 13:54:11.182437,
disp_000349,txn_0096152,cust_005130,did_not_receive_goods,resolved,2026-05-10 22:41:29.182437,
disp_000350,txn_0094271,cust_003461,unauthorized_transaction,resolved,2026-03-16 05:14:21.182437,
disp_000351,txn_0094016,cust_001664,unauthorized_transaction,open,2026-04-02 10:03:04.182437,
disp_000352,txn_0099012,cust_003343,unauthorized_transaction,resolved,2026-05-16 06:43:00.182437,
disp_000353,txn_0097715,cust_007446,account_compromised,resolved,2026-04-04 12:10:03.182437,
disp_000354,txn_0098619,cust_009528,account_compromised,resolved,2026-05-11 02:50:45.182437,
disp_000355,txn_0095153,cust_000349,account_compromised,open,2026-03-25 02:07:35.182437,
disp_000356,txn_0094651,cust_006010,did_not_receive_goods,open,2026-07-30 02:26:48.182437,
disp_000357,txn_0095864,cust_002813,unauthorized_transaction,resolved,2026-07-31 18:16:22.182437,
disp_000358,txn_0095918,cust_007458,account_compromised,resolved,2026-04-13 17:38:59.182437,
disp_000359,txn_0098707,cust_003559,account_compromised,open,2026-08-06 15:16:06.182437,
disp_000360,txn_0095772,cust_001945,did_not_receive_goods,resolved,2026-06-28 01:57:33.182437,
disp_000361,txn_0094192,cust_000462,unauthorized_transaction,open,2026-05-21 22:47:10.182437,
disp_000362,txn_0097742,cust_005782,account_compromised,resolved,2026-03-23 17:44:11.182437,
disp_000363,txn_0097320,cust_003848,account_compromised,open,2026-05-10 12:50:15.182437,
disp_000364,txn_0099289,cust_006295,account_compromised,resolved,2026-07-05 07:08:33.182437,
disp_000365,txn_0099452,cust_006037,account_compromised,resolved,2026-08-27 07:29:22.182437,
disp_000366,txn_0094208,cust_004981,unauthorized_transaction,open,2026-06-27 10:53:53.182437,
disp_000367,txn_0099018,cust_004313,account_compromised,resolved,2026-07-26 12:37:44.182437,
disp_000368,txn_0099476,cust_005573,account_compromised,open,2026-03-06 05:16:48.182437,
disp_000369,txn_0099613,cust_009639,unauthorized_transaction,open,2026-03-17 21:27:16.182437,
disp_000370,txn_0095969,cust_005002,account_compromised,resolved,2026-04-09 12:05:52.182437,
disp_000371,txn_0095937,cust_009279,account_compromised,open,2026-08-16 20:55:48.182437,
disp_000372,txn_0100062,cust_003497,account_compromised,open,2026-06-12 19:42:41.182437,
disp_000373,txn_0098410,cust_009351,account_compromised,open,2026-06-23 11:45:01.182437,
disp_000374,txn_0096422,cust_003711,account_compromised,open,2026-05-28 20:58:06.182437,
disp_000375,txn_0096119,cust_007635,unauthorized_transaction,open,2026-08-06 03:29:14.182437,
disp_000376,txn_0095659,cust_005420,account_compromised,open,2026-04-09 08:08:25.182437,
disp_000377,txn_0099734,cust_004455,unauthorized_transaction,resolved,2026-07-18 03:26:09.182437,
disp_000378,txn_0097929,cust_007386,unauthorized_transaction,open,2026-04-11 20:06:57.182437,
disp_000379,txn_0095963,cust_005440,account_compromised,open,2026-03-04 16:22:50.182437,
disp_000380,txn_0095865,cust_002813,unauthorized_transaction,open,2026-07-31 16:54:00.182437,
disp_000381,txn_0098840,cust_002605,unauthorized_transaction,resolved,2026-03-24 15:18:13.182437,
disp_000382,txn_0098984,cust_001693,account_compromised,resolved,2026-05-26 23:13:46.182437,
disp_000383,txn_0094521,cust_001320,unauthorized_transaction,resolved,2026-03-06 12:20:50.182437,
disp_000384,txn_0099597,cust_009882,account_compromised,open,2026-04-27 06:35:13.182437,
disp_000385,txn_0095535,cust_006175,account_compromised,open,2026-06-02 16:41:22.182437,
disp_000386,txn_0095716,cust_002954,account_compromised,open,2026-04-06 04:52:28.182437,
disp_000387,txn_0097047,cust_004909,account_compromised,resolved,2026-08-18 03:12:25.182437,
disp_000388,txn_0094009,cust_008437,unauthorized_transaction,open,2026-03-11 15:29:12.182437,
disp_000389,txn_0099964,cust_006305,did_not_receive_goods,resolved,2026-04-03 07:57:38.182437,
disp_000390,txn_0098260,cust_003391,unauthorized_transaction,resolved,2026-06-25 06:23:03.182437,
disp_000391,txn_0095894,cust_007481,account_compromised,resolved,2026-07-06 01:21:56.182437,
disp_000392,txn_0094274,cust_007955,did_not_receive_goods,open,2026-07-30 09:28:41.182437,
disp_000393,txn_0094821,cust_003527,did_not_receive_goods,open,2026-03-23 17:54:22.182437,
disp_000394,txn_0095741,cust_008218,did_not_receive_goods,open,2026-04-27 04:10:28.182437,
disp_000395,txn_0097830,cust_009200,unauthorized_transaction,open,2026-07-10 00:51:18.182437,
disp_000396,txn_0099133,cust_002129,unauthorized_transaction,resolved,2026-05-06 01:03:13.182437,
disp_000397,txn_0098738,cust_009286,account_compromised,open,2026-06-11 06:49:02.182437,
disp_000398,txn_0095150,cust_000349,account_compromised,resolved,2026-03-26 04:14:20.182437,
disp_000399,txn_0099951,cust_009073,account_compromised,resolved,2026-04-15 13:13:23.182437,
disp_000400,txn_0097881,cust_006595,did_not_receive_goods,resolved,2026-07-02 20:25:04.182437,
disp_000401,txn_0099715,cust_000743,did_not_receive_goods,open,2026-04-22 20:45:38.182437,
disp_000402,txn_0094188,cust_009799,unauthorized_transaction,resolved,2026-04-25 02:57:25.182437,
disp_000403,txn_0096291,cust_009112,unauthorized_transaction,open,2026-06-28 19:52:47.182437,
disp_000404,txn_0099959,cust_002098,unauthorized_transaction,resolved,2026-04-02 21:14:50.182437,
disp_000405,txn_0097632,cust_003323,account_compromised,resolved,2026-04-05 11:08:38.182437,
disp_000406,txn_0095230,cust_003812,unauthorized_transaction,open,2026-08-14 14:01:34.182437,
disp_000407,txn_0099364,cust_006497,unauthorized_transaction,open,2026-07-05 23:09:24.182437,
disp_000408,txn_0099104,cust_007360,unauthorized_transaction,open,2026-03-13 00:09:22.182437,
disp_000409,txn_0095691,cust_009144,account_compromised,open,2026-05-19 13:23:02.182437,
disp_000410,txn_0100121,cust_001321,did_not_receive_goods,resolved,2026-05-25 21:17:01.182437,
disp_000411,txn_0099072,cust_005080,did_not_receive_goods,open,2026-06-05 17:20:54.182437,
disp_000412,txn_0099925,cust_003008,did_not_receive_goods,open,2026-03-18 06:08:02.182437,
disp_000413,txn_0097909,cust_008115,account_compromised,open,2026-07-19 09:46:51.182437,
disp_000414,txn_0094157,cust_005319,unauthorized_transaction,open,2026-05-09 22:41:43.182437,
disp_000415,txn_0098204,cust_007429,unauthorized_transaction,resolved,2026-08-28 08:27:31.182437,
disp_000416,txn_0100037,cust_000304,account_compromised,resolved,2026-06-07 23:57:51.182437,
disp_000417,txn_0096666,cust_005237,did_not_receive_goods,resolved,2026-04-19 00:42:53.182437,
disp_000418,txn_0099266,cust_009558,account_compromised,resolved,2026-07-19 11:23:56.182437,
disp_000419,txn_0097846,cust_000211,account_compromised,resolved,2026-06-14 01:38:50.182437,
disp_000420,txn_0097163,cust_009829,account_compromised,resolved,2026-08-24 14:51:56.182437,
disp_000421,txn_0098991,cust_008624,unauthorized_transaction,resolved,2026-08-25 09:24:10.182437,
disp_000422,txn_0099315,cust_000482,unauthorized_transaction,resolved,2026-07-01 12:50:16.182437,
disp_000423,txn_0096288,cust_009112,unauthorized_transaction,resolved,2026-06-27 17:03:53.182437,
disp_000424,txn_0096101,cust_001778,did_not_receive_goods,open,2026-07-20 20:28:33.182437,
disp_000425,txn_0097017,cust_001672,account_compromised,resolved,2026-03-23 03:27:07.182437,
disp_000426,txn_0097492,cust_007928,account_compromised,resolved,2026-04-11 10:18:12.182437,
disp_000427,txn_0098781,cust_002687,unauthorized_transaction,open,2026-06-27 20:33:14.182437,
disp_000428,txn_0098640,cust_005458,unauthorized_transaction,open,2026-06-14 19:01:57.182437,
disp_000429,txn_0094478,cust_002605,did_not_receive_goods,open,2026-03-29 19:35:12.182437,
disp_000430,txn_0094301,cust_007958,did_not_receive_goods,open,2026-08-02 16:32:47.182437,
disp_000431,txn_0094454,cust_004246,account_compromised,resolved,2026-05-13 01:44:28.182437,
disp_000432,txn_0096795,cust_000044,account_compromised,open,2026-04-05 17:18:46.182437,
disp_000433,txn_0094900,cust_008719,did_not_receive_goods,resolved,2026-04-24 05:32:13.182437,
disp_000434,txn_0099467,cust_009707,account_compromised,resolved,2026-08-22 23:31:10.182437,
disp_000435,txn_0095091,cust_002652,account_compromised,open,2026-08-26 22:11:23.182437,
disp_000436,txn_0097480,cust_007965,unauthorized_transaction,open,2026-05-14 15:21:56.182437,
disp_000437,txn_0096469,cust_004257,unauthorized_transaction,resolved,2026-04-25 22:08:06.182437,
disp_000438,txn_0094256,cust_000342,unauthorized_transaction,resolved,2026-05-02 22:50:05.182437,
disp_000439,txn_0095907,cust_002869,unauthorized_transaction,resolved,2026-07-12 18:29:40.182437,
disp_000440,txn_0097414,cust_005986,unauthorized_transaction,open,2026-05-20 18:48:49.182437,
disp_000441,txn_0095365,cust_000222,account_compromised,open,2026-06-14 00:41:22.182437,
disp_000442,txn_0099835,cust_008857,account_compromised,resolved,2026-04-26 17:13:00.182437,
disp_000443,txn_0094343,cust_000331,account_compromised,resolved,2026-04-06 15:57:45.182437,
disp_000444,txn_0099944,cust_007610,account_compromised,resolved,2026-05-19 16:52:25.182437,
disp_000445,txn_0097899,cust_009126,unauthorized_transaction,resolved,2026-05-13 19:46:16.182437,
disp_000446,txn_0098052,cust_007349,unauthorized_transaction,open,2026-04-24 19:31:43.182437,
disp_000447,txn_0098469,cust_000957,unauthorized_transaction,open,2026-05-01 15:15:08.182437,
disp_000448,txn_0099463,cust_000863,account_compromised,open,2026-05-29 01:39:17.182437,
disp_000449,txn_0095130,cust_000963,unauthorized_transaction,open,2026-05-26 09:29:15.182437,
disp_000450,txn_0097728,cust_008355,did_not_receive_goods,resolved,2026-06-15 20:06:01.182437,
disp_000451,txn_0095008,cust_002230,did_not_receive_goods,resolved,2026-05-19 13:38:32.182437,
disp_000452,txn_0099142,cust_006031,account_compromised,open,2026-04-25 22:49:25.182437,
disp_000453,txn_0097300,cust_002941,account_compromised,open,2026-06-04 10:00:32.182437,
disp_000454,txn_0100293,cust_009906,did_not_receive_goods,open,2026-06-08 10:05:26.182437,
disp_000455,txn_0098205,cust_005463,did_not_receive_goods,resolved,2026-05-09 09:23:30.182437,
disp_000456,txn_0097724,cust_008355,unauthorized_transaction,open,2026-06-17 07:11:35.182437,
disp_000457,txn_0094367,cust_000848,account_compromised,resolved,2026-04-16 12:16:56.182437,
disp_000458,txn_0097335,cust_007914,unauthorized_transaction,open,2026-04-11 23:09:27.182437,
disp_000459,txn_0100081,cust_006577,account_compromised,resolved,2026-04-09 11:50:53.182437,
disp_000460,txn_0098732,cust_007783,did_not_receive_goods,resolved,2026-04-09 00:40:59.182437,
disp_000461,txn_0094087,cust_008283,account_compromised,open,2026-03-12 02:46:07.182437,
disp_000462,txn_0098878,cust_002113,unauthorized_transaction,resolved,2026-06-09 03:05:57.182437,
disp_000463,txn_0099401,cust_008668,account_compromised,open,2026-06-08 19:04:23.182437,
disp_000464,txn_0099014,cust_009951,account_compromised,resolved,2026-06-06 08:43:01.182437,
disp_000465,txn_0095875,cust_002693,account_compromised,open,2026-06-05 02:40:12.182437,
disp_000466,txn_0094790,cust_004082,account_compromised,open,2026-03-27 00:00:45.182437,
disp_000467,txn_0097525,cust_008885,account_compromised,resolved,2026-04-13 21:25:24.182437,
disp_000468,txn_0097125,cust_000585,account_compromised,resolved,2026-04-16 23:19:23.182437,
disp_000469,txn_0097814,cust_004802,unauthorized_transaction,open,2026-05-13 20:57:46.182437,
disp_000470,txn_0095911,cust_007458,unauthorized_transaction,resolved,2026-04-13 18:09:25.182437,
disp_000471,txn_0100181,cust_005836,account_compromised,open,2026-05-23 22:39:25.182437,
disp_000472,txn_0095347,cust_009515,unauthorized_transaction,open,2026-05-05 14:30:02.182437,
disp_000473,txn_0097072,cust_000779,did_not_receive_goods,open,2026-03-10 10:50:12.182437,
disp_000474,txn_0095508,cust_008573,did_not_receive_goods,open,2026-03-11 02:03:16.182437,
disp_000475,txn_0097933,cust_000733,unauthorized_transaction,open,2026-05-20 12:01:22.182437,
disp_000476,txn_0098794,cust_000756,unauthorized_transaction,open,2026-06-01 05:13:49.182437,
disp_000477,txn_0094819,cust_004721,unauthorized_transaction,resolved,2026-08-23 17:06:16.182437,
disp_000478,txn_0097033,cust_001483,did_not_receive_goods,open,2026-08-17 01:38:43.182437,
disp_000479,txn_0095097,cust_007778,did_not_receive_goods,resolved,2026-07-16 05:16:47.182437,
disp_000480,txn_0096448,cust_009994,unauthorized_transaction,open,2026-07-08 17:51:42.182437,
disp_000481,txn_0099139,cust_005373,did_not_receive_goods,open,2026-04-07 01:26:07.182437,
